id,document_id,page_number,label,readable_image_path,thumbnail_image_path,ocr_text,ocr_confidence,transcription_status,language
b991d619-3608-53b5-b955-4f72266e164f,06f67617-17c0-5c0f-b1b7-47bf662a7fba,603,Page 603,,documents/06f67617-17c0-5c0f-b1b7-47bf662a7fba/pdf-thumbnails/church-committee-foreign-military-intelligence-book-one/page-603.jpg,"591
     used for operational purposes by the CIA, together with the
     President or equivalent official of the relevant academic insti-
                  tutions, beinformed of the clandestine CliV. relationship. (See
     page 456.)
Comment:
  While I believe that any institution or organization has the right
to take positions on domestic or foreign policy issues, I also believe
each individual American has the right to cooperate with his govern-
       ment in its lawful pursuits. I submit this right should apply to
academics, clergymen, businessmen, union members, newsmen, etc. The
more groups we exclude from assisting the intelligence community,
the poorer our intelligence will be. Surely, our values have been turned
upside down, when cooperating with the CIA is viewed as unseemly
or degrading.
CoTnmittee Report:
     ... 54. By statute, the CIA should be prohibited from caus-
           ing, funding, or encouraging actions by liaison services which
     are forbidden to the CIA.
        Furthermore, the fact that a particular project, action or
     activity of the CIA is carried out through or by a foreign liai-
          son service should not relieve the Agency of its responsibili-
           ties for clearance within the Agency, within the executive
    branch, or with the Congress            (See p. 459.)
Com.m£,nt :
   In order to gain foreign intelligence the CIA sometimes enters
into liaison operations with foreign services who may engage in activi-
     ties that would be unacceptable within the United States. Some of
these services are creatures of governments whose policies both do-
           mestic and foreign are unpalatable to American public opinion. The
problem with Recommendation 54 is the use of the word ""funding.""
It may not always be possible for the CIA to fully determine how
funds to foreign services have in fact been used.

CoTYumittee Report:
     . . . 55. The intelliofence oversight committee (s) of Congress
     should be kept fully informed of agreements negotiated with
    other governments through intelligence channels. . . . (See
     p. 459.)
Comment :
   If this requirement comes into effect, foreign intelligence services
are going to be reluctant to enter into liaison arrangements with the
CIA. Public disclosure of CIA activities over the past few years has
already had a chilling effect on liaison operations. Let's not com-
        pound the felony.
Committee Report:
    ... 64. By statute, the General Counsel should be nominated
    by the President and confirmed by the Senate    (See p. 461.)",,machine_ocr_from_pdf,English
ef2a0583-1bc0-561a-859f-8d128a80533a,06f67617-17c0-5c0f-b1b7-47bf662a7fba,604,Page 604,,documents/06f67617-17c0-5c0f-b1b7-47bf662a7fba/pdf-thumbnails/church-committee-foreign-military-intelligence-book-one/page-604.jpg,"592
Com/ment :
   It is contrary to precedent to have the General Counsels of agencies
and bureaus nominated by the President and subject to Senate con-
             firmation. The General Counsel of any agency should be the choice of
its chief executive officer.

Committee Report:
    ... 68. B. The Director of the CIA should be appointed by
    the President and subject to confirmation by the United
    States Senate. Either the Director or Deputy Director should
    be a civilian. . . . (See p. 465.)
Com,ment :
   Why should the Director or Deputy Director of the CIA be a
civilian ? First, this implies a lack of integrity or ability among our
uniformed services. Second, the CIA was created to provide a civilian
organization that, among other things, would offset any bias in the
military intelligence services.

Com^mittee Report:
    ... 69. By statute, a charter for the NSA should be estab-
                lished which, in addition to setting limitations on the opera-
           tion of the Agency (see Domestic Subcommittee Recommen-
    d'ations) , would provide that the Director of NSA would be
    nominated by the President and subject to confimiation by
    the Senate. Tlie Director should serve at the pleasure of the
    President but for not more than ten years. Either the Direc-
        tor or Deputy Director should be a civilian. . . . (See p. 465.)
Comment :
   I agree that a charter for the NSA is desirable. Because the NSA
is a service organization under the Department of Defense, I fail
to see why the Director should be nominated by the President and
confirmed by the Senate. NSA has a large proportion of civilians, and
I can see no valid reason for prohibiting one of them rising to Direc-
    tor or Deputy Director. Nevertheless, Recommendation 69 repeats the
implied insult mentioned above in connection with the DIA.


           L. The Department           of State axd Ambassadors

Cormnittee Report:
    ... 71. The National Security Council, the Department of
     State, and the Central Intelligence Agency should promptly
    issue instructions implementing Public Law 93-475 (22
    U.S.C. 2680a). These instructions should make clear that Am-
                    bassadors are authorized recipients of sources and methods of
    information concerning all intelligence activities, including
    espionage and counterintelligence operations. Parallel in-
                      structions from other components of the intelligence commu-
           nity should be issued to their respective field organizations",,machine_ocr_from_pdf,English
079e2665-325e-5528-b973-9ec5c14ad211,06f67617-17c0-5c0f-b1b7-47bf662a7fba,605,Page 605,,documents/06f67617-17c0-5c0f-b1b7-47bf662a7fba/pdf-thumbnails/church-committee-foreign-military-intelligence-book-one/page-605.jpg,"593

      and operatives. Copies of all these instructions should be
      made available to the intelligence oversight committee (s) of
      Congress. (Seep. 468.)
      72. In the exercise of their statutory responsibilities, Ambas-
                     sadors should have the personal right, which may not be dele-
                     gated, of access to the operational communications of the
      CIA's Clandestine Service in the country to which they are
      assigned. Any exceptions should have the approval of the
      President and be brought to the attention of the oversight
      committee. . . . (See p. 468.)
Comment:
   As a general statement, I cannot take exception to the concept that
Ambassadors should be privy to all of the activities within their mis-
          sions. There may be instances where the Chief of Station believes that
the identity of a particular intelligence source should not be made
known to the Ambassador. Rather than giving the Ambassador the
final say under these circumstances, I believe both the Ambassador
and the Chief of Station should have the right to appeal to the Secre-
      tary of State and the DCI.
   Recomjnendation 72 is closely related to Recommendation 71 in that
it extends the Ambassador's authority over the CIA Chief of Station.
Here again, I believe the general statement is correct but that provi-
     sion should be made for exceptional cases as previously stated. I believe
exceptions in some cases should be worked out between the Secretary
of State and the DCI rather than having to be submitted directly
to the President.

   I have refused to sign the final report of the Select Committee on
Intelligence Activities in the belief that it will cause severe em-
                            bar as ment, ifnot grave harm, to the Nation's foreign policy. A
lengthy report of this nature, produced under heavy deadline pressure,
further increases the possibility of embarrassment and unintentional
security violations. Finally, the majority report tends to blacken the
reputation of agencies and persons who have served America well.
Senate Resolution 21 that created the Select Committee held the prom-
    ise of a calm and deliberate investigation. That promise was not ful-
           filled, and this is a report that probably should never have been written.
                                                                Barry Goldwater.",,machine_ocr_from_pdf,English
7f2e56ba-9d2e-5309-9d82-2cc82696cec6,06f67617-17c0-5c0f-b1b7-47bf662a7fba,606,Page 606,,documents/06f67617-17c0-5c0f-b1b7-47bf662a7fba/pdf-thumbnails/church-committee-foreign-military-intelligence-book-one/page-606.jpg,"Separate Views of Senator Howard                     H. Baker, Jr.
   At the close of the Senate Watergate Committee, I felt that there
was a compelling need to conduct a thorough examination of our in-
                     telligence agencies, particularly the CIA and the FBI. Congress
never had taken a close look at the structure or programs of either
the CIA or the FBI, since their inception in 1947 and 1924, respec-
tively.^
   Moreover, there never had been a congressional review of the
intelligence community as a whole. Therefore, I felt strongly that
this Committee's investigation was necessary. Its time had come. Like
the Watergate investigation, however, for me it was not a pleasant
assignment. I say that because our investigation uncovered many
actions by agents of the FBI and of the CIA that I would previously
have not thought possible {e.g.^ crude FBI letters to break up mar-
         riages or cause strife between Black groups and the CIA assassination
plots) in our excellent intelligence and law enforcement institutions.
Despite these unsavory actions, however, I do not view either the FBI
or CIA as evil or even basically bad. Both agencies have a long and
distinguished record of excellent service to our government. With the
exception of the worst of the abuses, the agents involved truly believed
they were acting in the best interest of the country. Nevertheless, the
abuses uncovered can not be condoned and should have been investi-
        gated long ago.
   I am hopeful, now that all these abuses have been fully aired to the
American people through the Committee's Hearings and Report, that
this investigation will have had a cathartic effect : that the FBI and
CIA will now be able to grow rather than decline. Such growth with a
healthy respect for the rule of law should be our goal ; a goal which
I am confident can be attained. It is important for the future of this
country that the FBI and CIA not be cast as destroyers of our con-
                      stitutional rights but rather as protectors of those rights. With the
abuses behind us this can be accomplished.
       Long-Term        Improvement        of Intelligence Community
   On balance, I think the Committee carried out its task responsibly
and  thoroughly.
Domestic         areas areThethe Committee's      report study
                                     result of extensive on both
                                                               andthedeliberation,
                                                                        Foreign andas
well as bipartisan cooperation in its drafting. The Report identifies
many of the problems in the intelligence field and contains positive sug-
             gestions for reform. I support many of the proposed reforms, while
differing, at times, with the means we should adopt to attain those
reforms. In all candor, however, one must recognize that an investiga-
     tion such as this one, of necessity, will cause some short-term damage
to our intelligence apparatus. A responsible inquiry, as this has been,
will in the long run result in a stronger and more efficient intelligence
community. As my colleague Senator Morgan recently noted at a Com-
          mittee meeting, such short-term injury will be outweighed by long-
term benefits gained from the re-structuring of the intelligence com-
  ^ Upon the expiration of the Watergate Ckwnmittee in September 1974, I had
the privilege to consponsor with Senator Weicker, S. 4019, which would have
created a joint committee on Congress to oversee all intelligence activities.

                                          (594)",,machine_ocr_from_pdf,English
50ff8ffc-3e79-5196-b7ca-ac84a49da603,06f67617-17c0-5c0f-b1b7-47bf662a7fba,607,Page 607,,documents/06f67617-17c0-5c0f-b1b7-47bf662a7fba/pdf-thumbnails/church-committee-foreign-military-intelligence-book-one/page-607.jpg,"595

munity with more efficient utilization of our intelligence resources.
Former Director William Colby captured this sentiment recently
in a New York Times article :
        Intelligence has traditionally existed in a shadowy field
     outside the law. This year's excitement has made clear that
     the rule of law applies to all parts of the American Govern-
                  ment, including intelligence. In fact, this will strengthen
     American intelligence. Its secrets will be understood to be
     necessary ones for the protection of our democracy in tomor-
                 row's world, not covers for mistake or misdeed. Tlie guide-
               lines within which it should and should not operate will be
     clarified for those in intelligence and those concerned about
     it. Improved supervision will ensure that the intelligence
     agencies will remain within the new guidelines.
        The American people will understand and support their
     intelligence services and press their representatives to give
     intelligence and its officers better protection from irrespon-
               sible exposure and harassment. The costs of the past year
     were high, but they will be exceeded by the value of this
     strengthening of what was already the best intelligence serv-
         ice in the world.^
   The Committee's investigation, as former Director Colby points
out, has probed areas in which reforms are needed not to prevent
abuses, but to better protect and strengthen the intelligence services.
For example, it is now clear that legislation is needed to make it a
criminal offense to publish the name of a ITnited States intelligence
officer stationed abroad.^ Moreover, the Committee's investigation
convinced me that the State Department should revise its publication
of lists from which intelligence officers overseas predictably and often
easily can be identified.
   Yet we have not been able, in a year's time, to examine carefully all
facets of the United States' incredibly important and complex intel-
         ligence community.* We have established that in some areas problems
exist which need intensive long-term study. Often these most im-
          portant and complex problems are not ones which lend themselves to
quick or easv solutions. As Ambassador Helms noted in his testimony
during the Committee's public hearings :
        ... I would certainly agree that in view of the statements
     made by all of you distinguished gentlemen, that some result
     from this has got to bring about a system of accountability
     that is going to be satisfactory to the U.S. Congress and to
     the American people.
  ' New York Times, Jan. 26, 1976.
  ^ I intend to propose an amendment to S. 400 to malie it a criminal offense to
publish the name of a United States intelligence officer who is oi)erating in a
cover capacity overseas.
  * For many months, the Committee thoroughly and exhaustively investigated
the so-called ""assassination plots"" which culminated with the filing of our report
on November 18. 197.5. This investigation was vitally important in order to clear
the air and set the record straight. And. it was instructive as to how ""sensitive""
operations are conducted within our Intelligence structure. But, it neces-
        sarily shortened the time available to the Committee to investigate the intelli-
       gence community as a whole.",,machine_ocr_from_pdf,English
f1605c43-f14c-5960-9baf-d8de1d6294f5,06f67617-17c0-5c0f-b1b7-47bf662a7fba,608,Page 608,,documents/06f67617-17c0-5c0f-b1b7-47bf662a7fba/pdf-thumbnails/church-committee-foreign-military-intelligence-book-one/page-608.jpg,"596

         Now, exactly how you work out that accountability in a
      secret intelligence organization, I think, is obviously going to
      take a good deal of thought and a good deal of work and I
      do not have any easy ready answer to it because I assure you
      it is not an easy answer. In other words, there is no quick fix.
      (Hearings, Vol. I, 9/17/75, p. 124).
              Thorough       Study Necessary in Several Areas
   The areas which concern me the most are those on which we as a Com-
            mittee have been able to spend only a limited amount of time,^ i.e.,
espionage, counterintelligence, covert action, use of informants, and
electronic surveillance. It is in these areas that I am concerned that
the Committee be extremely careful to ensure that the proper thorough
investigatory predicate exist before any permanent reform recom-
                        mendations benacted into law.
   Our investigation, however, has provided a solid base of evidence
from which a permanent oversight committee can and should launch
a lengthy and thorough inquiry into the best way to achieve permanent
restructuring in these particularly sensitive areas. It is my view that
such a study is necessary before I am able to endorse some of the Com-
               mittee's recommendations which suggest a far reaching alteration of
the structure of some of the most important facets of our intelligence
system.
   Therefore, while I support many of the Committee's major recom-
                             mendations, find
                                         I    myself unable to agree with all the Committee's
findings and recommendations in both the foreign and domestic areas.
Nor am I able to endorse every inference, suggestion, or nuance con-
            tained in the findings and supporting individual reports which to-
           gether total in the thousands of pages. I do, however, fully support
all of the factual revelations which our report contains concerning
the many abuses in the intelligence field. It is important to disclose
to the American people all of the instances of wrongdoing we dis-
                 covered. With such full disclosure, it is my hope that we can turn the
corner and devote our attention in the future to improving our intelli-
        gence gathering capability. We must have reform, but we must accom-
       plish it by improving, not limiting, our intelligence productivity. I
am confident this can be done.

                 Cumulative Effect of Recommendations

am With  regard
     afraid that tothe
                     the cumulative
                          totality of the  Committee's
                                      ejffect          recommendations,
                                              of the numerous  restrictionsI
which the report proposes to place on our intelligence community may
be damaging to our intelligence effort. I am troubled by the fact
that some of the Committee's recommendations dip too deeply into
many of the operational areas of our intelligence agencies. To do so,
Tarn afraid, will cause practical problems. The totality of the proposals
may decrease instead of increase our intelligence product. And, there
  ^ The Committee's mandate from Congress dictated that the abuses at home
and abroad be given detailed attention. And, there are only a finite number of
important problems which can be examined and answered conclusively in a
year's time.",,machine_ocr_from_pdf,English
99115179-7bd9-5725-9b76-29260d280cc2,06f67617-17c0-5c0f-b1b7-47bf662a7fba,609,Page 609,,documents/06f67617-17c0-5c0f-b1b7-47bf662a7fba/pdf-thumbnails/church-committee-foreign-military-intelligence-book-one/page-609.jpg,"597

may be serious ramifications of some proposals which will, I fear,
spawn problems which are as yet unknown. I am unconvinced that the
lancertain world of intelligence can be regulated with the use of rigid
or inflexible standards.
   Specifically, I am not convinced that the answers to all our problems
are found by establishing myriad Executive Branch boards, commit-
      tees, and subcommittees to manage the day-to-day operations of the
intelligence community. We must take care to avoid creating a Rube
Goldbergcraticmaze                  of review procedures which might result in a bureau-
                     morass which would further increase the burden on our
already heavily overburdened tax dollar.
   We should not over-reform in response to the abuses uncovered.
This is not to say that we do not need new controls, because we do.
But, it is to say that the controls we impose should be well reasoned
and add to, not detract from the efficiency of our intelligence gather-
ering system.
   Increased Executive Branch controls are only one-half of the solu-
       tion. Congress for too long has neglected its role in monitoring the
intelligence community. That role should be significant but not all-
encompassing. Congress has a great many powers which in the past
it has not exercised. We must now do our share but, at the same time,
We must be careful, in reacting to the abuses uncovered, that we not
swing the pendulum back too far in the direction of Congress. Both
wisdom and the constitutional doctrine of separation of powers dictate
that Congress not place itself in the position of trying to manage
and control the day-to-day business of the intelligence operations of
the Executive Branch. Vigorous oversight is needed, but should be
carefully structured in a new powerful oversight committee. I be-
       lieve this can be achieved if we work together to attain it.
   In moving toward improving our intelligence capability, we must
 also streamline it. It is in this approach that my thoughts are some-
        what conceptually different from the approach the Committee is rec-
                          om ending. Iam concerned that we not overreact to the past by
creating a plethora of rigid ""thou shalt not"" statutes, which, while
prohibiting the specific hypothetical abuse postured in the Report,
 cast a wide net which Avill catch and eliminate many valuable intel-
            ligence programs as well.
    The Committee Report recommends the passage of a large number
 of new statutes to define the functions of and further regulate the
 intelligence community. I am troubled by how much detail should be
 used in spelling out the functions and limitations of our intelligence
 agencies for all the world to see. Do we want to outline for our adver-
          saries just how far our intelligence agencies can go? Do we want to
 define publicly down to the last detail what they can and cannot do ?
 I am not sure we do. I rather think the answer is found in establishing
 carefully structured charters for the intelligence agencies with ac-
                         countability and responsibility in the Executive Branch and vigilant
 oversight within the Legislative Branch.",,machine_ocr_from_pdf,English
5b1a67d0-c8e9-5afa-8c8f-bbf760533859,06f67617-17c0-5c0f-b1b7-47bf662a7fba,610,Page 610,,documents/06f67617-17c0-5c0f-b1b7-47bf662a7fba/pdf-thumbnails/church-committee-foreign-military-intelligence-book-one/page-610.jpg,"598

                                  President's Program
   It is my view that we need to take both a moderate and efficient course
in reforming our intelligence gathering system. In that regard, I think
President Ford's recent restructuring of the intelligence community
was an extraordinarily good response to the problems of the past. The
President's program effected a massive reorganization of our entire
intelligence community. It was a massive reaction to a massive prob-
     lem which did not lend itself to easy solution. I am pleased that many
of the Committee's recommendations for intelligence reform mirror
the President's program in format. Centralizing the command and
control of the intelligence community, as the President's program does,
is the best way to ensure total accountability and yet not compromise
our intelligence gathering capability.
   Therefore, I endorse the basic framework of intelligence reform,
outlined by President Ford, as embodying: (1) a single permanent
oversight committee in Congress, with strong and aggressive staff, to
oversee the intelligence community;® (2) the Committee on Foreign
Intelligence to manage the day-to-day operation of the intelligence
community; (3) the re-constituted Operations Advisory Group to re-
        view and pass upon all significant covert actions projects;^ and (4)
the Intelligence Oversight Board to monitor any possible abuses in the
future, coordinating the activities and reports of what I am confident
will be the considerably strengthened offices of General Counsel and
Inspector General. This framework will accomplish the accountability
and responsibility we seek in the intelligence community with both
thoroughness and efficiency. Within this framework. Attorney General
Levi's new guidelines in the Domestic Security area will drastically
alter this previously sparsely supervised field. These guidelines will
centralize responsibility for domestic intelligence within the Depart-
       ment of Justice and will preclude abuses such as COINTELPRO from
ever reoccurring.®
                                  Specific Reforms

   Within this basic framework, we must look to how we are going to
devise a system that can both effectively oversee the intelligence com-
          munity and yet not impose strictures which will eliminate its produc-
        tivity. It is to this end that I suggest we move in the following
direction :

   * My original support for a single joint committee of (Congress has evolved,
somewhat as affected by the events of this past year's House Intelligence Com-
          mittee investigation, to support for a single Senate committee. However, I also
favor the mandate of the new committee including, as does the present S. 400, a
charge to consider the future option of merging into a permanent joint committee
upon consultation with and action by the House of Representatives. The moment
for meaningful reform is now and we must not lose it by waiting for a joint com-
         mittee to be approved by both Houses of Congress.
   '' I think
should receive        a rule  of reason
                          careful        should
                                   attention fromapply  here. AllOn significant
                                                    the Group.        the other projects certainly
                                                                                hand, I would   not
require a formal meeting with a written record to authorize the payment of 2
sources in X country at $50 per month to be changed to the payment of 3 sources
in X country at $40 per month.
   * I applaud the detailed guidelines issued by the Attorney General to reform the
Department's entire domestic intelligence program. I think he is moving in the
right direction by requiring the FBI to meet a specific and stringent standard for
opening an intelligence Investigation, i.e., the Terry v. Ohio standard.",,machine_ocr_from_pdf,English
c8885c74-9db2-56de-b8ed-191a37ca98ad,06f67617-17c0-5c0f-b1b7-47bf662a7fba,611,Page 611,,documents/06f67617-17c0-5c0f-b1b7-47bf662a7fba/pdf-thumbnails/church-committee-foreign-military-intelligence-book-one/page-611.jpg,"599

    (1) Demand responsibility and accountability from the Executive
Branch by requiring all major policy decisions and all major intelli-
            gence action decisions be in writing, and therefore retrievable.^
   (2) I recommend, as I have previously, that Congress enact400a varia-          is the
       tion of S. 400, which I had the privilege to cosponsor. S.
Government Operations Committee bill which would                        create a perma-
           nent oversight committee to review the intelligence community.
The existing Congressional oversight system has provided infrequent
and ineffectual review. And, many of the abuses revealed might have
been prevented had Congress been doing its job. The jurisdiction of the
new committee should include both the CIA and the FBI, and the com-
              mittee should be required to review and report periodically to the
Senate on all aspects of the intelligence community's operations. In
particular, I recommend that the Committee give specific careful
attention to how we might improve as well as control our intelligence
capability in the counterintelligence and espionage areas.
    (3) Simultaneously with the creation of a permanent oversight
committee, Congress should amend the Hughes-Ryan Amendment
to the 1974 Foreign Assistance Act, § 662, which now requires the
intelligence community to brief 6 committees of the Congress on
each and every major intelligence action. Former Director Colby
strikes a responsive chord when he complains that the present system
will lead to leaking of vital intelligence information. We must put a
stop to this. This can be done by allowing the intelligence community
to report only to a single secure committee.
   (4) Concomitantly with improved oversight, we in Congress must
adopt stringent procedures to prevent leaks of intelligence informa-
         tion. In this regard, I recommend we create a regular remedy to pre-
        vent the extraordinary remedy of a single member of Congress dis-
               closing the existence of a covert intelligence operation with which he
does not agree. Such a remedy could take the form of an appeal proce-
        dure within the Congress so that a single member, not satisfied with a
Committee's determination that a particular program is in the na-
            tional interest, will be provided with an avenue of relief. This proce-
          dure, however, must be coupled with stringent penalties for any mem-
     ber of Con.o-ress who disreflrards it and discloses classified infoT^mation
anyway. I intend to offer an amendment to institute such a remedy
when S. 400 reaches the Senate floor. ^°
   (5) The positions of General Counsel and Inspector General in the
intelli.o-ence asrencies should be elevated in importf^nce and given in-
                 creased powers. I feel that it is extraordinarily important that these
   ' Never again should we be faced with the dilemma we faced in the assassina-
       tion invpstigation. We climbed the ladder of authority only to reach a point
where there were no more written rungs. Responsibility ceased ; accountability
ceased ; and. in the end, we could not say whether some of the most drastic
actions our intelligence community or certain components of it had ever taken
aeainst a foreign country or foreign leader were approved of or even known
of by the President who was in office at the time.
  "" I would favor a procedure, within the Congress, which would in effect create
an avenue of appeal for a member dissatisfied with a Committee determination
on a classification issue. Perhaps an appeal committee made up of the Majority
and Minority leaders and other appointed members would be appropriate. Leaving
the mechanics aside, however. I believe the concept is important and can be
Implemented.",,machine_ocr_from_pdf,English
510c634f-a3b6-50ef-a66f-6c0945e70931,06f67617-17c0-5c0f-b1b7-47bf662a7fba,612,Page 612,,documents/06f67617-17c0-5c0f-b1b7-47bf662a7fba/pdf-thumbnails/church-committee-foreign-military-intelligence-book-one/page-612.jpg,"600

positions, particularly that of General Counsel, be upgraded. For that
reason, I think that it is a good idea to have the General Counsel, to
both the FBI and the CIA, subject to Senate confirmation. This adds
another check and balance which will result in an overall improvement
of the system.^2 Additionally, I feel that it is equally important to pro-
      vide both the General Counsel and Inspector General with unrestricted
access to all raw files within their respective agencies.^^^ This was not
always done in the past and will be a healthy addition to the intra-
agency system of checks and balances.
    (6) I am in favor of making public the aggregate figure for the
budget of the entire intelligence community. I believe the people of
the United States have the right to know that figure.^^ The citizens of
this country have a right to know how much of their money we are
spending on intelligence production. But, they also want to get their
money's worth out of that tax dollar. They do not want to spend that
money for intelligence production which is going to be handicapped ;
which is going to produce poor or inaccurate intelligence. Therefore, I
am opposed to any further specific delineation of the intelligence com-
                munity budget. Specifically, I am opposed to the publication of the
CIA's budget or the NSA's budget. It seems to me we are dealing with
the world of the unknown in predicting what a foreign intelligence
service can or cannot extrapolate from these budget figures. We re-
          ceived no testimony which guaranteed that, if Congress were to publish
the budget figure for the CIA itself, a hostile intelligence organization
could not extrapolate from that figure and determine much more ac-
                   curately what the CIA capabilities are in any number of vital areas.
Without such testimony, I am not prepared to go that far. The public's
right to know must be balanced with the efficiency and integrity of
our intelligence operations. I think we can accomplish both by taking
the middle road ; publishing the aggregate figure for the entire intelli-
         gence community. It is this proposal that I have voted in favor of.
   There are a number of other specific findings and recommendations,
supported by a majority of the Committee, which require additional
brief comment.

   "" I differ with the Committee in that I would not have the General Counsel and
Inspector General file reports and/or complaints concerning possible abuses with
the Attorney General. Rather, I think the more appropriate interface in a new
oversight system would be for both to take complaints to the Intelligence Over-
       sight Board and the new congressional oversight committee. The Attorney Gen-
      eral would remain the recipient of any and all complaints regarding possible
violations of law.
   ""' I support the Committee's recommendation that agency employees report
any irregularities directly to the Inspector General without going through the
ch-'in of command, i.e. through the particular division chief involved.
   ""I do not feel that, despite my personal view that the aggregate budget
figure shoiild be disclosed to the public, only six to eleven members of the Senate
have the right to release unilaterally the actual budget figures. A majority of
both Houses of Congress should be necessary to release such information. And,
 while I would cast my vote in favor of the release of the aggregate budget figure,
I am troubled that there mav be no such vote. I am not sure the ""right"" result,
justifies the ""wrong"" procedures, because the next time the wrong procedure
can just as easily be utilized to reach the wrong result.",,machine_ocr_from_pdf,English
87d9694c-cad4-5cb8-b78b-068ab94d660c,06f67617-17c0-5c0f-b1b7-47bf662a7fba,613,Page 613,,documents/06f67617-17c0-5c0f-b1b7-47bf662a7fba/pdf-thumbnails/church-committee-foreign-military-intelligence-book-one/page-613.jpg,"601
                    Foreign Intelligence Recommendations
                                  (1) covert action
    I believe the covert action capability of our intelligence community
is vital to the United States. We must maintain our strength
in this capacity, but, we must also control it. The key and difficult
question, of course, is how we can control it without destroying or
damaging its effectiveness. In my view, the best way to both maintain
strength and yet insure accountability is to have strict control of the
covert action programs through the Operations Advisory Group, with
parallel control and supervision by the proposed permanent congres-
            sional oversight committee.
    Covert action is a complex United States intelligence capability.
Covert action provides the United States with the ability to react to
changing situations. It is built up over a long period of time. Potential
assets are painstakingly recruited all over the world. Having reviewed
the history of covert action since its inception, I do not look upon the
intelligence agents involved in covert action as a modern day group of
bandits who travel the world murdering and kidnapping people.
Rather, a vast majority of covert action programs are not only valu-
       able but well thought approaches through media placement and agents
of influence which produce positive results.
    Covert action programs cannot be mounted instantly upon a crisis. It
is naive to think that our intelligence community will be able to ad-
           dress a crisis without working years in advance to establish sources
in the various countries in which a crisis might occur. These sources
provide what is referred to as the ""infrastructure,"" which must neces-
             sarily be in place throughout the world so that the United States can
predict and preve/nt actions abroad which are inimical to our national
interest,"" I believe that, were we to completely abolish covert action or
attempt to remove it from the CIA and place it in a new separate
agency, these sources would dry up ; and, wheh a crisis did come, our
intelligence community would not be able to meet it effectively. Not
only do I question the effectiveness a new separate agency for covert
action would have, but such a re-structuring would unnecessarily in-
               crease our already burgeoning bureaucracy.
    I think that it is important to realize that covert action cannot be
conducted in public. We cannot take a Gallup Poll to determine
whether we should secretly aid the democratic forces in a particular
country. I do not defend some of the covert action which has taken place
in Chile. But, the fact remains that we cannot discuss publicly the
many successes, both major and minor, which the United States has
achieved through the careful use of covert action programs. Many in-
                        dividuals occupy positions of power in the world today as a direct re-
       sult of aid given through a covert action program. Unfortunately, we
cannot boast of or even mention these significant achievements. In
short, we cannot approach covert action from a public relations point
of view. We should not forget that we must deal with the world as
 it is today — with our adversaries employing their equivalent of covert
  "" For example, testimony before the Committee estabUslied that the CIA's
failure to act more positively in Portugal was a direct result of an absence of suf-
        ficient clandestine infrastructure. William E. Colby testimony, 10/23/75 ; William
Nelson testimony, 11/7/75.


   69-983   O - 76 - 39",,machine_ocr_from_pdf,English
368d769f-8e5c-5e60-9fd0-bfc83ccbac45,06f67617-17c0-5c0f-b1b7-47bf662a7fba,614,Page 614,,documents/06f67617-17c0-5c0f-b1b7-47bf662a7fba/pdf-thumbnails/church-committee-foreign-military-intelligence-book-one/page-614.jpg,"602

action. We must either say that the intelligence community should
have the power to address world problems in this manner, under the
strict control of the President and Congress, or we should take away
that power completley. I cannot subscribe to the latter.
   Finally, the issue remains as to how we can best control covert ac-
      tion through statutory reform. First, I believe the Executive Branch
can and should carefully review each significant covert action pro-
         posal. This will be accomplished through the Operations Advisory
Group under the program outlined by President Ford.
   Second, Congress can control covert action by passing legislation
requiring that the new oversight committee be kept ""fully and cur-
         rently informed."" This, I believe, is the appropriate statutory language
to apply to covert action . I do not agree with the Committee's recom-
                    mendation that ""prior notice"" be given to Congress for each and every
covert action project. As a matter of practice, the important and signif-
cant covert action programs will be discussed with the oversight com-
         mittee ina form of partnership ; and this is the way it should be. ""Fully
and currently informed"" is language which has served us well in the
atomic energy area. It has an already existing body of precedent that
may be used as a guide for the future. It is flexible, like the Constitution,
and provides a strong, broad base to work from. I am not prepared to
say, however, that in the years ahead there may not be some vitally sen-
        sitive situation of which Congress and the oversight committee should
not be told in advance. While the likelihood of this occurring is not
great, we should never foreclose with rigid statutory language possi-
            bilities which cannot be foreseen today. Our statutory language must
be flexible enough to encompass a variety of problems and potential
problems, yet rigid enough to ensure total accountability. ""Fully and
currently informed"" accomplishes both purposes.
                       (2)   CIA   PUBLISHING    RESTRICTIONS

  In the area of restrictions on the CIA's publishing of various mate-
      rials, Iam in complete agreement that anything published in the
United States by the CIA, or even sponsored indirectly by the CIA
through a proprietary, front, or any other means, must be identified
as coming from the CIA. Publications overseas are another matter.
We should allow the Agency the flexibility, as we have in our recom-
                 mendations, topublish whatever they want to overseas and to publish
under whatever subterfuge is necessary and thought advisable.^^
                Domestic Intelligence Recommendations

  While the Committee's Domestic Intelligence Report represents an
excellent discussion of the problems attendant to that field of intel-
         ligence, feel
                  I    several of the recommendations may present practical
problems. Although our objective of achieving domestic intelligence
reforms is the same, I differ with the majority of the Committee in
how best to approach the achievement of this goal.
  ^^ I do not view the ""domestic fallout"" as a real problem. To be sure, some
publications by the CIA abroad will find their way back to the United States.
However, to try to impose severe restrictions to prevent such fallout would cause
unnecessary abroad.
publications  damage to the CIA's valid production of propaganda and other",,machine_ocr_from_pdf,English
